,Melt analysis #,Rock type/Co-present phases,P_kbar,P GPa,P MPa,T ºC,T_K,Ref.,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,P2O5_Liq,Total,Amph,SiO2_Amp,TiO2_Amp,Al2O3_Amp,Cr2O3_Amp,FeOt_Amp,MgO_Amp,CaO_Amp,MnO_Amp,Na2O_Amp,K2O_Amp,F_Amp,Cl_Amp,SiO2_Amp_cat_prop,MgO_Amp_cat_prop,FeOt_Amp_cat_prop,CaO_Amp_cat_prop,Al2O3_Amp_cat_prop,Na2O_Amp_cat_prop,K2O_Amp_cat_prop,MnO_Amp_cat_prop,TiO2_Amp_cat_prop,Cr2O3_Amp_cat_prop,F_Amp_cat_prop,Cl_Amp_cat_prop,Si_Amp_13_cat,Mg_Amp_13_cat,Fet_Amp_13_cat,Ca_Amp_13_cat,Al_Amp_13_cat,Na_Amp_13_cat,K_Amp_13_cat,Mn_Amp_13_cat,Ti_Amp_13_cat,Cr_Amp_13_cat,F_Amp_13_cat,Cl_Amp_13_cat,cation_sum_Si_Mg,Si_T,Al_IV_T,Ti_T,Cr_C,Fe3_C,Mg_C,Fe2_C,Mn_C,Ca_B,Na_B,Na_A,K_A,Al_VI_C,Ti_C,Charge,Sum_input,H2O_calc,Fe3_calc,Fe2_calc,Fe2O3_calc,FeO_calc,"O=F,Cl",Total_recalc,Total,Fail Msg,Input_Check,Mgno_Fe2,Mgno_FeT,Na_calc,B_Sum,A_Sum,class,classification
84,RP31,liq+gt+amph+ilm,12.0000004768372,1.20000004768372,1200.0000476837201,950,1223.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",55.2999992370606,0.680000007152557,15.3999996185303,5.90999984741211,0.219999998807907,1.60000002384186,6.03999996185303,2.88000011444092,1.45000004768372,,89.47999885678298,RP31,41.0,1.50999999046326,15.1000003814697,,13.8000001907349,11.6000003814697,10.8000001907349,0.360000014305115,2.13000011444092,0.779999971389771,0.0,0.0,0.6823780041275547,0.28781263352197545,0.19207750175006125,0.19258546319896755,0.29619168861564127,0.06873296163025928,0.016561388001269092,0.005074925839901815,0.018899096228482064,0.0,0.0,0.0,5.98402016599786,2.523933351612713,1.6843972650853543,1.6888517632306912,2.597412324189811,0.6027442648742615,0.14523281696809223,0.044503864988648445,0.16573302812561166,0.0,0.0,0.0,1.4824338500836167,5.98402016599786,2.01597983400214,0.0,0.0,0.9774006792595173,2.523933351612713,0.7069965858258369,0.044503864988648445,1.6888517632306912,0.3111482367693088,0.29159602810495266,0.14523281696809223,0.5814324901876708,0.16573302812561166,45.02259932074048,97.08000123500827,1.9385673424170373,0.9774006792595173,0.7069965858258369,8.899283707014138,5.792311126052009,-0.0,99.91016321975654,,,True,0.7811786081668063,0.5997469261559676,0.3111482367693088,2.0,0.43682884507304487,N/A,Tschermakitic pargasite
85,RP89,liq+gt+amph,12.0000004768372,1.20000004768372,1200.0000476837201,900,1173.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",54.7999992370606,0.569999992847443,16.3999996185303,3.23000001907349,0.140000000596046,0.769999980926514,5.55000019073486,2.20000004768372,1.42999994754791,,85.08999903500087,RP89,40.0,1.85000002384186,16.0,,15.5,9.47999954223633,10.6000003814697,0.370000004768372,1.89999997615814,0.819999992847443,0.0,0.0,0.6657346381732241,0.235212374509635,0.21573921999832976,0.1890190691964853,0.3138454899422328,0.061311088470550994,0.017410690436805414,0.0052158958620800435,0.023154522313973566,0.0,0.0,0.0,5.932234969172941,2.09593281352621,1.9224112307089813,1.6843130398093338,2.796617576428533,0.5463314692789363,0.155143357013951,0.046477857774533574,0.20632555238880118,0.0,0.0,0.0,1.4589021407994753,5.932234969172941,2.0677650308270588,0.0,0.0,0.8561604745364306,2.09593281352621,1.0662507561725507,0.046477857774533574,1.6843130398093338,0.3156869601906662,0.23064450908827006,0.155143357013951,0.7288525456014741,0.20632555238880118,45.14383952546357,96.51999992132184,1.9077951071993138,0.8561604745364306,1.0662507561725507,7.67164377204468,8.596957017661333,-0.0,99.19639581822717,,,True,0.6628118726598389,0.5215911804597925,0.3156869601906662,2.0,0.38578786610222104,N/A,Tschermakitic pargasite
86,RP88,liq+gt+amph+plag+ilm,12.0000004768372,1.20000004768372,1200.0000476837201,850,1123.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",65.8000030517578,0.230000004172325,13.6999998092651,1.94000005722046,0.0900000035762787,0.259999990463257,3.29999995231628,1.00999999046326,1.98000001907349,,88.31000287830824,RP88,41.4000015258789,1.66999995708466,13.6000003814697,,18.1000003814697,8.47999954223633,10.3999996185303,0.490000009536743,1.73000001907349,0.689999997615814,0.0,0.0,0.6890353759050479,0.21040094140125867,0.25192773963017706,0.18545265818809714,0.26676867393355697,0.05582536081813163,0.014650459103260556,0.006907537808713972,0.02090164906611755,0.0,0.0,0.0,6.194896058298044,1.8916473785352799,2.2650015017893455,1.6673453662684734,2.39843158191652,0.50190791326361,0.13171757869737064,0.062103456861761684,0.18792002259904866,0.0,0.0,0.0,1.4459419177448722,6.194896058298044,1.8051039417019563,0.0,0.0,0.8676200317913683,1.8916473785352799,1.3973814699979772,0.062103456861761684,1.6673453662684734,0.3326546337315266,0.16925327953208336,0.13171757869737064,0.5933276402145635,0.18792002259904866,45.13237996820863,96.56000143289563,1.890847123204833,0.8676200317913683,1.3973814699979772,7.705263785285309,11.166705682111465,-0.0,99.22281764202755,,,True,0.5751385790911686,0.45508952836727123,0.3326546337315266,2.0,0.300970858229454,N/A,Tschermakitic pargasite
87,RP32,liq+amph,8.00000011920929,0.800000011920929,800.000011920929,950,1223.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",54.0,0.839999973773956,16.1000003814697,6.19999980926514,0.259999990463257,2.02999997138977,6.26000022888184,2.92000007629395,1.47000002861023,,90.08000046014783,RP32,42.5,2.92000007629395,12.5,,12.5,13.1999998092651,10.5,0.400000005960465,2.24000000953674,0.509999990463257,0.0,0.0,0.7073430530590507,0.3275109122981614,0.1739832419341369,0.18723586369229123,0.24519178901736938,0.07228254762215396,0.010828600041684951,0.005638806348738528,0.03654659786595347,0.0,0.0,0.0,6.145816860572171,2.8456094650517176,1.5116698144013023,1.6268164690490168,2.1303719948897317,0.6280337355122916,0.09408531323629765,0.048993301032229916,0.317538564052847,0.0,0.0,0.0,1.4962144005234104,6.145816860572171,1.8541831394278292,0.0,0.0,0.9671651690136045,2.8456094650517176,0.5445046453876978,0.048993301032229916,1.6268164690490168,0.3731835309509832,0.25485020456130836,0.09408531323629765,0.2761888554619025,0.317538564052847,45.032834830986396,97.2699998915195,1.9565880622229213,0.9671651690136045,0.5445046453876978,8.887949340611508,4.50250974287124,-0.0,100.11704703722518,,,True,0.8393845671120725,0.6530702492425351,0.3731835309509832,2.0,0.348935517797606,N/A,Tschermakitic pargasite
88,RP25,liq+gt+amph+plag+ilm,8.00000011920929,0.800000011920929,800.000011920929,850,1123.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",59.7000007629394,0.400000005960465,16.0,4.36999988555908,0.219999998807907,0.75,5.23000001907349,2.35999989509582,1.8400000333786,,90.87000060081476,RP25,42.0999984741211,1.55999994277954,14.1000003814697,,18.2999992370605,8.97000026702881,10.3000001907349,0.419999986886978,1.85000002384186,0.629999995231628,0.0,0.0,0.7006856812815575,0.22255856160750323,0.2547114555724814,0.18366946968981082,0.27657634549425175,0.05969764029241711,0.013376506082735348,0.005920746393094972,0.019524893523987334,0.0,0.0,0.0,6.1547643291644825,1.9549357618192715,2.237364089016008,1.613337236085402,2.4294234505052916,0.5243790715617868,0.11749810890425313,0.05200734034638727,0.17150502914855958,0.0,0.0,0.0,1.4799776838728762,6.1547643291644825,1.8452356708355175,0.0,0.0,1.0494861802317743,1.9549357618192715,1.1878779087842335,0.05200734034638727,1.613337236085402,0.3866627639145981,0.13771630764718867,0.11749810890425313,0.5841877796697741,0.17150502914855958,44.950513819768226,98.22999849915502,1.935355432756838,1.0494861802317743,1.1878779087842335,9.539793708505496,9.715971097950776,-0.0,101.12111950130762,,,True,0.6220336191435336,0.46631582457771176,0.3866627639145981,2.0,0.25521441655144184,N/A,Tschermakitic pargasite
89,RP33,liq+gt+amph+plag+ilm,8.00000011920929,0.800000011920929,800.000011920929,800,1073.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",67.5999984741211,0.140000000596046,13.6000003814697,2.1800000667572,0.100000001490116,0.370000004768372,2.66000008583069,2.64000010490418,2.36999988555908,,91.65999900549647,RP33,43.0999984741211,1.12000000476837,12.8000001907349,,18.5,8.76000022888184,10.3000001907349,0.449999988079071,1.61000001430511,0.629999995231628,0.0,0.0,0.7173290472358881,0.21734815970826318,0.2574951980625226,0.18366946968981082,0.25107639569511675,0.051953081343845825,0.013376506082735348,0.006343656879753457,0.01401787284748517,0.0,0.0,0.0,6.37142101295023,1.9305179920253588,2.287109830545919,1.631378964965102,2.230097093588934,0.4614548308578952,0.11881207412944789,0.05634528379737602,0.12450878709218274,0.0,0.0,0.0,1.463610330429029,6.37142101295023,1.62857898704977,0.0,0.0,0.9350184714086893,1.9305179920253588,1.3520913591372299,0.05634528379737602,1.631378964965102,0.36862103503489796,0.09283379582299722,0.11881207412944789,0.6015181065391642,0.12450878709218274,45.06498152859131,97.26999908685693,1.913951970561038,0.9350184714086893,1.3520913591372299,8.4052909111885,10.936811958028327,-0.0,100.0260539266348,,,True,0.5881047013229384,0.4577260188046697,0.36862103503489796,2.0,0.2116458699524451,N/A,Tschermakitic pargasite
90,RP10,liq+gt+amph+plag+ilm,8.00000011920929,0.800000011920929,800.000011920929,900,1173.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",57.9000015258789,0.430000007152557,15.8999996185303,4.90999984741211,0.209999993443489,0.790000021457672,4.71000003814697,2.46000003814697,1.79999995231628,,89.11000104248525,RP10,41.5,2.24000000953674,13.1000003814697,,19.1000003814697,9.14000034332275,9.81999969482422,0.529999971389771,2.11999988555908,0.600000023841858,0.0,0.0,0.6906996871047201,0.2267765071288892,0.26584639898490803,0.17511010707794755,0.2569610023728622,0.06841026430110456,0.012739530205252042,0.007471417897426886,0.02803574569497034,0.0,0.0,0.0,6.0842608455737155,1.9976372492710808,2.34179755178521,1.5425163613792756,2.263527542816945,0.6026148560560357,0.11222044293045547,0.06581450118326317,0.24696230936978547,0.0,0.0,0.0,1.4757907591837767,6.0842608455737155,1.9157391544262845,0.0,0.0,1.2741581255510184,1.9976372492710808,1.0676394262341917,0.06581450118326317,1.5425163613792756,0.4574836386207244,0.14513121743531132,0.11222044293045547,0.3477883883906605,0.24696230936978547,44.72584187444898,98.15000069141382,1.9298802235480157,1.2741581255510184,1.0676394262341917,11.549287893654748,8.707803726585972,-0.0,101.23697215373286,,,True,0.6516988385532263,0.46034503128951787,0.4574836386207244,2.0,0.2573516603657668,N/A,Tschermakitic pargasite
91,RP34,liq+gt+amph+plag+ilm,8.00000011920929,0.800000011920929,800.000011920929,900,1173.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",62.5999984741211,0.259999990463257,16.2999992370605,3.61999988555908,0.150000005960464,0.509999990463257,4.19999980926514,2.72000002861023,2.63000011444092,,92.98999753594394,RP34,40.7000007629394,1.46000003814697,14.1999998092651,,19.8999996185303,7.69999980926514,9.9399995803833,0.479999989271164,2.11999988555908,0.610000014305115,0.0,0.0,0.6773850070391352,0.1910480302020926,0.2769813158495991,0.17724994347943618,0.2785378685824011,0.06841026430110456,0.012951855497746483,0.0067665673664119436,0.018273298932976672,0.0,0.0,0.0,6.077331384072524,1.7140358551593005,2.485008121116005,1.59024282075736,2.4989731287198342,0.6137600358872121,0.11620085635269962,0.060707975214987976,0.16394353571735037,0.0,0.0,0.0,1.4489920879726164,6.077331384072524,1.922668615927476,0.0,0.0,1.1080304979457907,1.7140358551593005,1.3769776231702142,0.060707975214987976,1.59024282075736,0.40975717924264,0.20400285664457207,0.11620085635269962,0.5763045127923583,0.16394353571735037,44.89196950205421,97.10999950766558,1.894835807348806,1.1080304979457907,1.3769776231702142,9.86108769179538,11.026867052452925,-0.0,99.99279044073239,,,True,0.5545222844145027,0.40819669068569947,0.40975717924264,2.0,0.3202037129972717,N/A,Tschermakitic pargasite
92,RP36,liq+amph+plag+ilm,8.00000011920929,0.800000011920929,800.000011920929,800,1073.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",69.6999969482422,0.119999997317791,13.1000003814697,1.75,0.119999997317791,0.170000001788139,1.87999999523163,1.94000005722046,3.61999988555908,,92.39999726414679,RP36,43.5,1.41999995708466,13.1000003814697,,19.5,8.27000045776367,9.65999984741211,0.660000026226044,1.8400000333786,0.589999973773956,0.0,0.0,0.7239864190133812,0.205190563164045,0.27141385741725355,0.17225699187596263,0.2569610023728622,0.0593749506567902,0.012527203647199024,0.009304030706486659,0.017772659604554056,0.0,0.0,0.0,6.3395140552289195,1.7967304703746911,2.376608067075875,1.5083509751429955,2.2500530996263937,0.5199107667381369,0.10969319521539998,0.08146980645636043,0.15562450123776042,0.0,0.0,0.0,1.4846285322785826,6.3395140552289195,1.6604859447710805,0.0,0.0,1.1133638752007187,1.7967304703746911,1.2632441918751565,0.08146980645636043,1.5083509751429955,0.49164902485700446,0.028261741881132396,0.10969319521539998,0.5895671548553132,0.15562450123776042,44.88663612479928,98.54000067710874,1.9414373114412233,1.1133638752007187,1.2632441918751565,10.152243393470588,10.364881817418787,-0.0,101.49856319943933,,,True,0.587171682347737,0.4305259336742637,0.49164902485700446,2.0,0.1379549370965324,N/A,Tschermakitic pargasite
93,RP14,liq+amph+plag+spn,8.00000011920929,0.800000011920929,800.000011920929,950,1223.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",54.7000007629394,0.569999992847443,16.4099998474121,5.88000011444092,0.25,1.25,5.07999992370606,2.46000003814697,1.82000005245209,,88.42000073194498,RP14,42.2999992370606,2.42000007629395,14.3000001907349,,14.6999998092651,10.8999996185303,10.3999996185303,0.370000004768372,2.19000005722046,0.479999989271164,0.0,0.0,0.7040143671703049,0.2704446114164922,0.2046042898597709,0.18545265818809714,0.2804994103772011,0.07066909944402007,0.010191623531422347,0.0052158958620800435,0.030288618942826483,0.0,0.0,0.0,6.121588924040733,2.351586579785256,1.7790877757950725,1.6125593329312564,2.43901568467516,0.6144862897716921,0.08861883029278539,0.0453535777495506,0.26336745795422695,0.0,0.0,0.0,1.4950671936286757,6.121588924040733,1.8784110759592672,0.0,0.0,0.8628477654079276,2.351586579785256,0.9162400103871449,0.0453535777495506,1.6125593329312564,0.3874406670687436,0.22704562270294848,0.08861883029278539,0.5606046087158929,0.26336745795422695,45.13715223459207,98.05999860167515,1.955087868591345,0.8628477654079276,0.9162400103871449,7.92322489194312,7.570580924211523,-0.0,100.80889247715605,,,True,0.7196179218497616,0.5692984673576079,0.3874406670687436,2.0,0.31566445299573387,N/A,Tschermakitic pargasite
94,RP15,liq+amph+plag+spn+ilm,8.00000011920929,0.800000011920929,800.000011920929,900,1173.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",58.5999984741211,0.400000005960465,16.2999992370605,4.44999980926514,0.200000002980232,0.899999976158142,4.6399998664856,2.44000005722046,1.80999994277954,,89.73999737203117,RP15,41.9000015258789,1.61000001430511,13.1000003814697,,17.5,9.89999961853027,10.3000001907349,0.409999996423721,1.86000001430511,0.649999976158142,0.0,0.0,0.6973570588822132,0.24563317830811507,0.24357653870779164,0.18366946968981082,0.2569610023728622,0.060020329928043695,0.013801156667724232,0.005779776370916743,0.020150692311511054,0.0,0.0,0.0,6.169376900816566,2.173067063746752,2.154872389036098,1.6248866620864555,2.273282032866852,0.530987723320666,0.12209604257377955,0.05113251293644951,0.17826910059728243,0.0,0.0,0.0,1.4694582469534099,6.169376900816566,1.830623099183434,0.0,0.0,1.1285688742380984,2.173067063746752,1.0263035147979997,0.05113251293644951,1.6248866620864555,0.3751133379135445,0.1558743854071215,0.12209604257377955,0.4426589336834179,0.17826910059728243,44.8714311257619,97.23000171780586,1.9215992460159974,1.1285688742380984,1.0263035147979997,10.18573590020189,8.334744832383725,-0.0,100.17208169640747,,,True,0.6792170554794504,0.5021020019929986,0.3751133379135445,2.0,0.27797042798090105,N/A,Tschermakitic pargasite
95,RP40,liq+amph+plag+ilm,8.00000011920929,0.800000011920929,800.000011920929,850,1123.15,"Alonso-Perez, R., Muntener, O. & Ulmer, P. (2009). Igneous garnet and amphibole fractionation in the roots of island arcs: experimental constraints on andesitic liquids. Contributions to Mineralogy and Petrology 157, 541-558.",62.5,0.230000004172325,14.6999998092651,3.34999990463257,0.159999996423721,0.419999986886978,3.55999994277954,2.83999991416931,2.11999988555908,,89.87999944388862,RP40,41.9000015258789,1.39999997615814,12.3999996185303,,19.5,7.30000019073486,10.3999996185303,0.490000009536743,1.91999995708466,0.5799999833107,0.0,0.0,0.6973570588822132,0.18112346642355248,0.27141385741725355,0.18545265818809714,0.2432302472225714,0.061956467741804806,0.012314878354704604,0.006907537808713972,0.01752234068635185,0.0,0.0,0.0,6.395268549807789,1.661033173317831,2.489061355605717,1.7007349926157638,2.2305972680879096,0.5681856153309116,0.11293634047784616,0.06334711715040965,0.1606925360303421,0.0,0.0,0.0,1.4175545084406567,6.395268549807789,1.6047314501922108,0.0,0.0,0.5748886191955407,1.661033173317831,1.9141727364101762,0.06334711715040965,1.7007349926157638,0.2992650073842362,0.2689206079466754,0.11293634047784616,0.6258658178956988,0.1606925360303421,45.42511138080446,95.89000087976461,1.853725126422397,0.5748886191955407,1.9141727364101762,5.0053052857274825,14.996162419192359,-0.0,98.24519371110686,,Low Mg# (<54),False,0.46459790436075843,0.4002398407413313,0.2992650073842362,2.0,0.38185694842452156,N/A,low-Mg
96,50-9,Granodiorite,4.04,,404.0,850,1123.15,Bogaerts et al. 2006,71.75,0.29,15.22,2.13,0.11,0.27,2.51,3.51,4.1,0.11,100.0,50-9,41.82,2.14,10.98,0.0,16.58,11.07,11.08,0.28,1.91,0.81,0.24,0.0,0.6960255642101059,0.2746625645097261,0.23077137210143917,0.19757841616291302,0.21537646747285727,0.06163377918327175,0.017198365093688626,0.003947164385299633,0.026784149790983508,0.0,0.012632908727234445,0.0,6.250716249464781,2.4666303127083995,2.072461759565936,1.7743696208264987,1.934206520866414,0.5535073492509045,0.15445136742548762,0.03544784248047142,0.24053731491399793,0.0,0.11345090169057799,0.0,1.4475672824704116,6.250716249464781,1.749283750535219,0.0,0.0,0.8265883920466379,2.4666303127083995,1.2458733675192981,0.03544784248047142,1.7743696208264987,0.22563037917350126,0.32787697007740324,0.15445136742548762,0.18492277033119509,0.24053731491399793,45.17341160795336,96.91,1.7855928759721222,0.8265883920466379,1.2458733675192981,7.349116861881372,9.967170847966022,-0.1010569533635119,99.330823632456,,,True,0.6644115468074404,0.5434193167781418,0.22563037917350126,2.0,0.48232833750289084,N/A,Tschermakitic pargasite
